ano;PA_UFMUN;UF;Nome_Município;Pop_IBGE;PA_PROC_ID;NO_PROCEDIMENTO;Valor_Aprovado;qtd_aprovada
2019;432183;RS;Três Forquilhas;2669;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;42.3;3
2020;315250;MG;Pouso Alegre;152549;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;18.33;1
2017;353070;SP;Mogi Guaçu;153033;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;4508.7;190
2017;353620;SP;Pariquera-Açu;19723;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;36.66;2
2017;431390;RS;Panambi;44128;0201010631;PUNÇÃO LOMBAR;21.12;3
2019;270430;AL;Maceió;1025360;0201010194;BIOPSIA DE FARINGE/LARINGE;19.06;1
2017;431560;RS;Rio Grande;211965;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;33.24;1
2017;313510;MG;Janaúba;72018;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;245;7
2018;355280;SP;Taboão da Serra;293652;0201010640;PUNÇÃO P/ ESVAZIAMENTO;106;8
2019;431790;RS;Santo Cristo;14216;0201010640;PUNÇÃO P/ ESVAZIAMENTO;39.75;3
2019;150613;PA;Redenção;85563;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;6440;92
2020;500270;MS;Campo Grande;906092;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;101656;1092
2018;520870;GO;Goiânia;1536097;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;6720;96
2019;431560;RS;Rio Grande;211965;0201010330;BIOPSIA DE OSSO / CARTILAGEM DE MEMBRO SUPERIOR (POR AGULHA / CEU ABERTO);376.52;2
2018;230420;CE;Crato;133031;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;14.1;1
2017;320530;ES;Vitória;365855;0201010046;BIOPSIA DE ANUS E CANAL ANAL;5685.68;309
2020;351670;SP;Garça;44409;0201010666;BIOPSIA DO COLO UTERINO;87.99;3
2019;130014;AM;Apuí;22359;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;1680;24
2016;350170;SP;Américo Brasiliense;41032;0201010410;BIOPSIA DE PROSTATA;6004.7;65
2020;120040;AC;Rio Branco;413418;0201010194;BIOPSIA DE FARINGE/LARINGE;38.12;2
2019;270430;AL;Maceió;1025360;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;3600.52;167
2018;411850;PR;Pato Branco;83843;0201010216;BIOPSIA DE FIGADO POR PUNCAO;355.75;5
2017;312510;MG;Extrema;36951;0201010666;BIOPSIA DO COLO UTERINO;36.66;2
2020;354140;SP;Presidente Prudente;230371;0201010216;BIOPSIA DE FIGADO POR PUNCAO;1707.6;24
2020;312610;MG;Formiga;67822;0201010640;PUNÇÃO P/ ESVAZIAMENTO;13.25;1
2020;330490;RJ;São Gonçalo;1091737;0201010372;BIOPSIA DE PELE E PARTES MOLES;671.58;26
2016;120040;AC;Rio Branco;413418;0201010399;BIOPSIA DE PIRAMIDE NASAL;109.98;6
2018;354060;SP;Porto Feliz;53402;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;86.24;4
2019;430160;RS;Bagé;121335;0201010380;BIOPSIA DE PENIS;1961.31;107
2020;311430;MG;Carmo do Paranaíba;30334;0201010666;BIOPSIA DO COLO UTERINO;403.26;22
2020;316970;MG;Turmalina;20125;0201010666;BIOPSIA DO COLO UTERINO;128.31;7
2019;354580;SP;Santa Bárbara d'Oeste;194390;0201010046;BIOPSIA DE ANUS E CANAL ANAL;18.46;1
2017;350940;SP;Cajuru;26393;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;66.48;2
2018;355030;SP;São Paulo;12325232;0201010330;BIOPSIA DE OSSO / CARTILAGEM DE MEMBRO SUPERIOR (POR AGULHA / CEU ABERTO);188.26;1
2018;350170;SP;Américo Brasiliense;41032;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;35405;365
2019;320400;ES;Pancas;23306;0201010372;BIOPSIA DE PELE E PARTES MOLES;516.6;20
2015;353570;SP;Paraíso;6496;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;21.56;1
2020;410480;PR;Cascavel;332333;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;218638;2523
2018;261000;PE;Palmares;63500;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;31.27;1
2018;431140;RS;Lajeado;85033;0201010194;BIOPSIA DE FARINGE/LARINGE;19.06;1
2015;251080;PB;Patos;108192;0201010607;PUNÇÃO DE MAMA POR AGULHA GROSSA;136.86;2
2018;353020;SP;Mirante do Paranapanema;18338;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;14.1;1
2020;354870;SP;São Bernardo do Campo;844483;0201010640;PUNÇÃO P/ ESVAZIAMENTO;1603.25;121
2015;220840;PI;Piripiri;63787;0201010283;BIOPSIA DE MUSCULO (A CEU ABERTO);18.33;1
2017;310120;MG;Aiuruoca;5976;0201010518;BIOPSIA/PUNÇÃO DE VULVA;18.33;1
2015;350600;SP;Bauru;379297;0201010518;BIOPSIA/PUNÇÃO DE VULVA;18.33;1
2017;520410;GO;Cachoeira Alta;12666;0201010631;PUNÇÃO LOMBAR;14.08;2
2019;230350;CE;Cascavel;72232;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;31.27;1
2016;355220;SP;Sorocaba;687357;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;14.1;1
2017;311230;MG;Capelinha;38057;0201010666;BIOPSIA DO COLO UTERINO;293.28;23
2018;315210;MG;Ponte Nova;59875;0201010216;BIOPSIA DE FIGADO POR PUNCAO;71.15;1
2019;310560;MG;Barbacena;138204;0201010372;BIOPSIA DE PELE E PARTES MOLES;15472.17;599
2017;210910;MA;Presidente Dutra;48036;0201010372;BIOPSIA DE PELE E PARTES MOLES;309.96;12
2020;314480;MG;Nova Lima;96157;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;308.49;13
2020;430060;RS;Alvorada;211352;0201010151;BIOPSIA DE ENDOMETRIO;128.31;9
2015;420290;SC;Brusque;137689;0201010518;BIOPSIA/PUNÇÃO DE VULVA;238.29;13
2017;351740;SP;Guaíra;41040;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;107.8;5
2018;330030;RJ;Barra do Piraí;100764;0201010410;BIOPSIA DE PROSTATA;739.04;8
2017;431140;RS;Lajeado;85033;0201010410;BIOPSIA DE PROSTATA;5265.66;57
2019;410690;PR;Curitiba;1948626;0201010151;BIOPSIA DE ENDOMETRIO;128.31;7
2016;420290;SC;Brusque;137689;0201010372;BIOPSIA DE PELE E PARTES MOLES;33785.64;1308
2018;313115;MG;Ipaba;18769;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;169.2;12
2017;312980;MG;Ibirité;182153;0201010631;PUNÇÃO LOMBAR;14.08;2
2018;354880;SP;São Caetano do Sul;161957;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;1940;20
2015;352470;SP;Jaguariúna;58722;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;1621.5;115
2018;431130;RS;Lagoa Vermelha;27778;0201010631;PUNÇÃO LOMBAR;7.04;1
2015;330200;RJ;Itaguaí;134819;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;409.64;19
2015;270430;AL;Maceió;1025360;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;102626;1081
2018;430510;RS;Caxias do Sul;517451;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;18.33;1
2015;530010;DF;Brasília;3055149;0201010461;BIOPSIA DE TESTICULO;554.28;12
2015;210320;MA;Chapadinha;80195;0201010640;PUNÇÃO P/ ESVAZIAMENTO;26.5;2
2019;421720;SC;São Miguel do Oeste;40868;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;646.8;33
2018;420930;SC;Lages;157349;0201010380;BIOPSIA DE PENIS;18.33;1
2017;500830;MS;Três Lagoas;123281;0201010275;BIOPSIA DE MEDULA OSSEA;1200;6
2015;353080;SP;Mogi Mirim;93650;0201010348;BIÓPSIA DE OSSO DO CRÂNIO E DA FACE;23.99;1
2016;211270;MA;Vargem Grande;57168;0201010666;BIOPSIA DO COLO UTERINO;421.59;23
2019;354140;SP;Presidente Prudente;230371;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;54.99;3
2020;330515;RJ;São José do Vale do Rio Preto;21916;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;14.1;1
2016;354870;SP;São Bernardo do Campo;844483;0201010224;BIOPSIA DE GANGLIO LINFATICO;1108.56;24
2017;261160;PE;Recife;1653461;0201010631;PUNÇÃO LOMBAR;76215.04;10861
2018;172100;TO;Palmas;306296;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;8542.8;360
2017;292740;BA;Salvador;2886698;0201010348;BIÓPSIA DE OSSO DO CRÂNIO E DA FACE;311.87;13
2016;352320;SP;Itararé;50642;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;132.96;4
2016;500270;MS;Campo Grande;906092;0201010232;BIÓPSIA DE GLÂNDULA SALIVAR;31.27;1
2016;352590;SP;Jundiaí;423006;0201010410;BIOPSIA DE PROSTATA;36490.1;395
2015;316040;MG;Santo Antônio do Monte;28427;0201010666;BIOPSIA DO COLO UTERINO;1521.39;84
2019;240460;RN;Ielmo Marinho;13901;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;66.48;1
2015;431490;RS;Porto Alegre;1488252;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;28087.8;845
2019;431410;RS;Passo Fundo;204722;0201010631;PUNÇÃO LOMBAR;436.48;62
2017;350170;SP;Américo Brasiliense;41032;0201010194;BIOPSIA DE FARINGE/LARINGE;228.72;12
2019;420750;SC;Indaial;70900;0201010380;BIOPSIA DE PENIS;18.33;1
2019;410830;PR;Foz do Iguaçu;258248;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;210;4
2020;355370;SP;Taquaritinga;57364;0201010372;BIOPSIA DE PELE E PARTES MOLES;35077.14;1358
2019;330010;RJ;Angra dos Reis;207044;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;0;2
2015;320334;ES;Marechal Floriano;16920;0201010399;BIOPSIA DE PIRAMIDE NASAL;18.33;1
2015;410690;PR;Curitiba;1948626;0201010410;BIOPSIA DE PROSTATA;40370.06;437
2017;530060;NULL;NULL;NULL;0201010631;PUNÇÃO LOMBAR;274.56;39
2020;221100;PI;Teresina;868075;0201010372;BIOPSIA DE PELE E PARTES MOLES;15601.32;604
2019;352730;SP;Louveira;49993;0201010607;PUNÇÃO DE MAMA POR AGULHA GROSSA;140;1
2015;351620;SP;Franca;355901;0201010410;BIOPSIA DE PROSTATA;34272.98;371
2017;431440;RS;Pelotas;343132;0201010607;PUNÇÃO DE MAMA POR AGULHA GROSSA;68.43;1
2017;313510;MG;Janaúba;72018;0201010607;PUNÇÃO DE MAMA POR AGULHA GROSSA;1735.87;17
2019;315780;MG;Santa Luzia;220444;0201010640;PUNÇÃO P/ ESVAZIAMENTO;26.5;2
2020;420280;SC;Braço do Norte;33876;0201010372;BIOPSIA DE PELE E PARTES MOLES;3693.69;143
2015;530070;NULL;NULL;NULL;0201010372;BIOPSIA DE PELE E PARTES MOLES;387.45;15
2020;311450;MG;Carmópolis de Minas;19559;0201010518;BIOPSIA/PUNÇÃO DE VULVA;36.66;2
2017;130260;AM;Manaus;2219580;0201010313;BIOPSIA DE OSSO / CARTILAGEM DA CINTURA PELVICA (POR AGULHA / CEU ABERTO);550.17;3
2020;410940;PR;Guarapuava;182644;0201010372;BIOPSIA DE PELE E PARTES MOLES;6121.71;258
2019;291080;BA;Feira de Santana;619609;0201010348;BIÓPSIA DE OSSO DO CRÂNIO E DA FACE;47.98;2
2015;290320;BA;Barreiras;156975;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;324.3;23
2017;312610;MG;Formiga;67822;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;323.4;15
2016;410480;PR;Cascavel;332333;0201010445;BIOPSIA DE SEIO PARANASAL;18.33;1
2016;354660;SP;Santa Fé do Sul;32563;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;485;5
2015;250630;PB;Guarabira;59115;0201010666;BIOPSIA DO COLO UTERINO;879.84;48
2017;350400;SP;Assis;105087;0201010666;BIOPSIA DO COLO UTERINO;1429.74;78
2018;293290;BA;Valença;97233;0201010640;PUNÇÃO P/ ESVAZIAMENTO;1298.5;98
2019;310620;MG;Belo Horizonte;2521564;0201010348;BIÓPSIA DE OSSO DO CRÂNIO E DA FACE;47.98;2
2019;330330;RJ;Niterói;515317;0201010631;PUNÇÃO LOMBAR;63.36;9
2017;170210;TO;Araguaína;183381;0201010410;BIOPSIA DE PROSTATA;6004.7;65
2018;350740;SP;Borborema;16164;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;183.3;13
2017;420540;SC;Florianópolis;508826;0201010194;BIOPSIA DE FARINGE/LARINGE;247.78;13
2018;353130;SP;Monte Alto;50772;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;711.9;30
2015;353440;SP;Osasco;699944;0201010666;BIOPSIA DO COLO UTERINO;6067.23;331
2017;317020;MG;Uberlândia;699097;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;450.87;19
2020;431690;RS;Santa Maria;283677;0201010348;BIÓPSIA DE OSSO DO CRÂNIO E DA FACE;23.99;1
2019;280030;SE;Aracaju;664908;0201010275;BIOPSIA DE MEDULA OSSEA;5800;29
2015;500290;MS;Cassilândia;22002;0201010607;PUNÇÃO DE MAMA POR AGULHA GROSSA;68.43;1
2015;310670;MG;Betim;444784;0201010399;BIOPSIA DE PIRAMIDE NASAL;18.33;1
2019;230440;CE;Fortaleza;2686612;0201010640;PUNÇÃO P/ ESVAZIAMENTO;159;12
2019;410660;PR;Cruzeiro do Oeste;20947;0201010410;BIOPSIA DE PROSTATA;923.8;10
2018;313750;MG;Lagoa Formosa;18111;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;560.56;26
2016;330227;RJ;Japeri;105548;0201010607;PUNÇÃO DE MAMA POR AGULHA GROSSA;273.72;4
2020;522160;GO;Uruaçu;40840;0201010321;BIOPSIA DE OSSO / CARTILAGEM DE MEMBRO INFERIOR (POR AGULHA / CEU ABERTO);377.56;2
2015;350170;SP;Américo Brasiliense;41032;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;99.72;3
2020;314390;MG;Muriaé;109392;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;1462.56;31
2015;500270;MS;Campo Grande;906092;0201010062;BIOPSIA DE BEXIGA;83.36;2
2015;310160;MG;Alfenas;80494;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;1628.76;49
2018;354730;SP;Santana de Parnaíba;142301;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;28.2;3
2018;432220;RS;Tupanciretã;24068;0201010372;BIOPSIA DE PELE E PARTES MOLES;0;3
2019;430210;RS;Bento Gonçalves;121803;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;194.04;9
2020;313130;MG;Ipatinga;265409;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;146.64;8
2015;431390;RS;Panambi;44128;0201010348;BIÓPSIA DE OSSO DO CRÂNIO E DA FACE;95.96;4
2020;313520;MG;Januária;67852;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;2060.88;31
2020;280350;SE;Lagarto;105221;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;28227;291
2020;510480;MT;Jaciara;27807;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;465.36;7
2016;220390;PI;Floriano;60025;0201010640;PUNÇÃO P/ ESVAZIAMENTO;159;13
2019;421660;SC;São José;250181;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;21825;225
2020;260010;PE;Afogados da Ingazeira;37404;0201010666;BIOPSIA DO COLO UTERINO;1063.14;58
2018;354340;SP;Ribeirão Preto;711825;0201010151;BIOPSIA DE ENDOMETRIO;5407.35;295
2020;510340;MT;Cuiabá;618124;0201010631;PUNÇÃO LOMBAR;14.08;2
2020;317020;MG;Uberlândia;699097;0201010410;BIOPSIA DE PROSTATA;17921.72;205
2018;110002;RO;Ariquemes;109523;0201010372;BIOPSIA DE PELE E PARTES MOLES;206.64;8
2019;351050;SP;Caraguatatuba;123389;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;1874.67;79
2020;260120;PE;Arcoverde;74822;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;8680;124
2020;314790;MG;Passos;115337;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;140;2
2019;420240;SC;Blumenau;361855;0201010445;BIOPSIA DE SEIO PARANASAL;36.66;2
2020;431720;RS;Santa Rosa;73575;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;28.2;2
2016;230430;CE;Farias Brito;19389;0201010399;BIOPSIA DE PIRAMIDE NASAL;54.99;3
2020;421930;SC;Videira;53610;0201010410;BIOPSIA DE PROSTATA;4711.38;51
2018;310930;MG;Buritis;25013;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;70;1
2018;314480;MG;Nova Lima;96157;0201010518;BIOPSIA/PUNÇÃO DE VULVA;18.33;2
2015;261160;PE;Recife;1653461;0201010461;BIOPSIA DE TESTICULO;11362.74;246
2016;320320;ES;Linhares;176688;0201010372;BIOPSIA DE PELE E PARTES MOLES;4907.7;190
2018;150140;PA;Belém;1499641;0201010224;BIOPSIA DE GANGLIO LINFATICO;2863.78;62
2018;353070;SP;Mogi Guaçu;153033;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;238.29;13
2019;420240;SC;Blumenau;361855;0201010631;PUNÇÃO LOMBAR;513.92;73
2019;320320;ES;Linhares;176688;0201010275;BIOPSIA DE MEDULA OSSEA;800;4
2020;431830;RS;São Gabriel;62147;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;14.1;1
2016;330455;RJ;Rio de Janeiro;6747815;0201010607;PUNÇÃO DE MAMA POR AGULHA GROSSA;78283.92;1190
2016;291840;BA;Juazeiro;218162;0201010410;BIOPSIA DE PROSTATA;13210.34;143
2019;351020;SP;Capão Bonito;47118;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;265.92;4
2015;410480;PR;Cascavel;332333;0201010348;BIÓPSIA DE OSSO DO CRÂNIO E DA FACE;287.88;12
2020;432000;RS;Sapucaia do Sul;141808;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;11155;127
2016;310620;MG;Belo Horizonte;2521564;0201010089;BIOPSIA DE CONDUTO AUDITIVO EXTERNO;57.18;3
2020;315420;MG;Resende Costa;11540;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;14.1;1
2015;230420;CE;Crato;133031;0201010372;BIOPSIA DE PELE E PARTES MOLES;258.3;10
2019;313470;MG;Jacinto;12323;0201010410;BIOPSIA DE PROSTATA;369.52;5
2020;350750;SP;Botucatu;148130;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;2450;35
2020;350410;SP;Atibaia;144088;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;17500;250
2015;293020;BA;Sento Sé;40989;0201010640;PUNÇÃO P/ ESVAZIAMENTO;265;20
2018;410490;PR;Castro;71809;0201010666;BIOPSIA DO COLO UTERINO;183.3;10
2018;330380;RJ;Paraty;43680;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;28.2;2
2015;350840;SP;Cabreúva;50429;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;86.24;4
2019;330455;RJ;Rio de Janeiro;6747815;0201010585;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA;32375.76;848
2018;420540;SC;Florianópolis;508826;0201010631;PUNÇÃO LOMBAR;1788.16;254
2018;510020;MT;Água Boa;26204;0201010410;BIOPSIA DE PROSTATA;923.8;10
2018;420540;SC;Florianópolis;508826;0201010372;BIOPSIA DE PELE E PARTES MOLES;30117.78;1166
2016;354425;SP;Rosana;16281;0201010445;BIOPSIA DE SEIO PARANASAL;18.33;1
2020;353870;SP;Piracicaba;407252;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;7178;113
2018;510760;MT;Rondonópolis;236042;0201010640;PUNÇÃO P/ ESVAZIAMENTO;251.75;19
2019;330620;RJ;Vassouras;37083;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;366.52;17
2019;355400;SP;Tatuí;122967;0201010275;BIOPSIA DE MEDULA OSSEA;1000;5
2020;330455;RJ;Rio de Janeiro;6747815;0201010461;BIOPSIA DE TESTICULO;92.38;2
2019;250830;PB;Lagoa Seca;27617;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;43.12;2
2016;431410;RS;Passo Fundo;204722;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;616.98;26
2016;351460;SP;Dumont;10023;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;634.5;45
2018;510250;MT;Cáceres;94861;0201010631;PUNÇÃO LOMBAR;14.08;2
2019;354515;SP;Saltinho;8393;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;56.4;4
2016;431020;RS;Ijuí;83764;0201010224;BIOPSIA DE GANGLIO LINFATICO;323.33;7
2015;351500;SP;Embu das Artes;276535;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;606.3;43
2016;292740;BA;Salvador;2886698;0201010380;BIOPSIA DE PENIS;623.22;34
2018;410140;PR;Apucarana;136234;0201010666;BIOPSIA DO COLO UTERINO;73.32;4
2018;355240;SP;Sumaré;286211;0201010461;BIOPSIA DE TESTICULO;46.19;1
2020;293290;BA;Valença;97233;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;14.1;1
2019;230420;CE;Crato;133031;0201010348;BIÓPSIA DE OSSO DO CRÂNIO E DA FACE;23.99;1
2018;317070;MG;Varginha;136602;0201010046;BIOPSIA DE ANUS E CANAL ANAL;18.46;1
2020;430860;RS;Garibaldi;35440;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;71.19;3
2016;421480;SC;Rio do Sul;72006;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;310.2;22
2015;315120;MG;Pirapora;56640;0201010518;BIOPSIA/PUNÇÃO DE VULVA;91.65;5
2020;352530;SP;Jaú;151881;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;2199.12;102
2019;313930;MG;Manga;18226;0201010020;BIOPSIA / PUNCAO DE TUMOR SUPERFICIAL DA PELE;28.2;2
2019;230170;CE;Aurora;24610;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;9870;141
2015;354980;SP;São José do Rio Preto;464983;0201010640;PUNÇÃO P/ ESVAZIAMENTO;2703;204
2020;352900;SP;Marília;240590;0201010097;BIOPSIA DE CONJUNTIVA;4322.9;139
2020;221100;PI;Teresina;868075;0201010569;BIOPSIA/EXERESE DE NÓDULO DE MAMA;1610;23
2020;411760;PR;Palmas;51755;0201010666;BIOPSIA DO COLO UTERINO;73.32;4
2015;352260;SP;Itapira;75234;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;1013.32;47
2015;240810;RN;Natal;890480;0201010399;BIOPSIA DE PIRAMIDE NASAL;54.99;3
2015;330411;RJ;Porto Real;19974;0201010151;BIOPSIA DE ENDOMETRIO;714.87;43
2018;352250;SP;Itapevi;240961;0201010518;BIOPSIA/PUNÇÃO DE VULVA;1723.02;94
2019;320060;ES;Aracruz;103101;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;86.24;4
2016;350900;SP;Caieiras;102775;0201010500;BIOPSIA/PUNÇÃO DE VAGINA;109.98;6
2015;314390;MG;Muriaé;109392;0201010313;BIOPSIA DE OSSO / CARTILAGEM DA CINTURA PELVICA (POR AGULHA / CEU ABERTO);4768.14;26
2015;293320;BA;Vera Cruz;43716;0201010542;BIOPSIA PERCUTÂNEA ORIENTADA POR TOMOGRAFIA COMPUTADORIZADA / ULTRASSONOGRAFIA / RESSONÂNCIA MAGNÉTICA / RAIO X;582;6
2017;410480;PR;Cascavel;332333;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;5454.68;254
2017;291920;BA;Lauro de Freitas;201635;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;237.16;11
2018;351040;SP;Capivari;56379;0201010216;BIOPSIA DE FIGADO POR PUNCAO;71.15;1
2017;353800;SP;Pindamonhangaba;170132;0201010518;BIOPSIA/PUNÇÃO DE VULVA;91.65;5
2018;510340;MT;Cuiabá;618124;0201010640;PUNÇÃO P/ ESVAZIAMENTO;92.75;7
2015;421290;SC;Pinhalzinho;20712;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;301.84;14
2020;500270;MS;Campo Grande;906092;0201010380;BIOPSIA DE PENIS;18.33;1
2017;430610;RS;Cruz Alta;59922;0201010410;BIOPSIA DE PROSTATA;739.04;8
2015;313240;MG;Itajubá;97334;0201010372;BIOPSIA DE PELE E PARTES MOLES;542.43;21
2018;240310;RN;Currais Novos;44905;0201010470;BIOPSIA DE TIREOIDE OU PARATIREOIDE - PAAF;308.49;13
2018;430090;RS;Aratiba;6189;0201010089;BIOPSIA DE CONDUTO AUDITIVO EXTERNO;457.44;24
2015;150130;PA;Barcarena;127027;0201010666;BIOPSIA DO COLO UTERINO;476.58;28
2015;353550;SP;Paraguaçu Paulista;45945;0201010399;BIOPSIA DE PIRAMIDE NASAL;18.33;1
2017;411420;PR;Mandaguari;34515;0201010526;BIÓPSIA DOS TECIDOS MOLES DA BOCA;43.12;2
